label,var
-1.0,-0.8255456295806705
1.0,-0.7698520824482123
-1.0,-0.8458018767773583
-1.0,-0.8230295517264538
-1.0,-0.8218543328396921
1.0,-0.8441610425362822
-1.0,-0.8025630481645036
-1.0,-0.8131617041642074
-1.0,-0.8245668477400451
1.0,-0.8322322670175256
1.0,-0.8042916748895991
-1.0,-0.8395581981179714
-1.0,-0.8194570504210295
1.0,-0.6544243500114566
1.0,-0.8181826931545584
-1.0,-0.8355327494514194
1.0,-0.818499696586527
1.0,-0.8247566063687255
1.0,-0.7782803141919452
-1.0,-0.8503238003925272
1.0,-0.7838761912805776
-1.0,-0.7655927939021385
-1.0,-0.7912397618712239
-1.0,-0.8320707955803656
1.0,-0.7535801689426875
1.0,-0.7487652919077232
-1.0,-0.890404993458089
1.0,-0.819766464401467
-1.0,-0.8367011500470812
1.0,-0.7574502340455851
1.0,-0.7846320154414742
1.0,-0.7675475788158646
-1.0,-0.7721483843505171
-1.0,-0.8302115667816059
1.0,-0.7598844503763538
-1.0,-0.8453599102924494
-1.0,-0.8103187019214141
1.0,-0.8158448880082275
-1.0,-0.8377374322236683
-1.0,-0.8534094618245099
1.0,-0.8162028276166282
-1.0,-0.8281141214289842
-1.0,-0.8587758295125503
1.0,-0.8326921977615471
-1.0,-0.8282939360033517
-1.0,-0.8453599102924494
-1.0,-0.8346271749163687
1.0,-0.8442280945684901
-1.0,-0.82099752914693
1.0,-0.8188970926036265
-1.0,-0.8089088577574253
-1.0,-0.8113949987138627
1.0,-0.8399935426044091
-1.0,-0.833101529839636
1.0,-0.7385257301744872
-1.0,-0.7720681050577369
1.0,-0.8473286369052735
-1.0,-0.6446311486282206
-1.0,-0.7997907251266587
-1.0,-0.8379930623267678
1.0,-0.8434163815341494
1.0,-0.8609697547368836
1.0,-0.7997907251266587
-1.0,-0.7627365510702611
-1.0,-0.8511877449869594
-1.0,-0.8366027245155638
-1.0,-0.7835911577988225
1.0,-0.8118670679456469
-1.0,-0.768170077418604
-1.0,-0.8166413833656534
1.0,-0.855354659221614
-1.0,-0.8279205152527371
1.0,-0.805285118168961
-1.0,-0.8402511871303184
-1.0,-0.8006507640884756
1.0,-0.7664203240177752
-1.0,-0.8519297963270611
1.0,-0.8071665612045809
1.0,-0.831284800591161
-1.0,-0.8653502798051599
-1.0,-0.8875753360848387
1.0,-0.8166229833550803
-1.0,-0.8258230929220906
-1.0,-0.8258230929220906
-1.0,-0.8327128939112027
-1.0,-0.8508154696553298
-1.0,-0.8194570504210295
1.0,-0.8222616979020644
1.0,-0.8444073800160841
-1.0,-0.8286574877482622
1.0,-0.7321713720830245
1.0,-0.8316036257126294
-1.0,-0.7327371993680918
-1.0,-0.7473450811907427
-1.0,-0.8554673429286552
-1.0,-0.80273814224951
-1.0,-0.8427683012005993
1.0,-0.64872370779068
-1.0,-0.7882537169035821
1.0,-0.8102290507158368
-1.0,-0.8447980538436832
1.0,-0.8496205219205122
-1.0,-0.7997216364069679
1.0,-0.8230295517264538
-1.0,-0.8534094618245099
1.0,-0.8507262779804897
-1.0,-0.79557719048393
1.0,-0.855354659221614
-1.0,-0.8391460650076846
-1.0,-0.8532237933071654
1.0,-0.7997218358802641
1.0,-0.7788763709204803
1.0,-0.7730451243541339
-1.0,-0.8241603622837231
1.0,-0.8179098801763517
-1.0,-0.6964968706050059
1.0,-0.8033318186270016
-1.0,-0.8814017254121107
-1.0,-0.8203295318515548
1.0,-0.8431368060022562
-1.0,-0.8377374322236683
-1.0,-0.7913769123336235
-1.0,-0.8634219153339973
-1.0,-0.8362237801570207
-1.0,-0.791978478357083
1.0,-0.7426482273706787
-1.0,-0.7881639407432065
-1.0,-0.8503238003925272
-1.0,-0.7834291523881575
-1.0,-0.805285118168961
1.0,-0.7276546222780789
-1.0,-0.8288630374070565
1.0,-0.8512965313159749
1.0,-0.8339052220633356
-1.0,-0.8349362776457632
-1.0,-0.8513145022393436
-1.0,-0.8546780246719259
1.0,-0.8181826931545584
1.0,-0.8216992843063579
-1.0,-0.8399935426044091
-1.0,-0.6761008470776286
1.0,-0.7573609499041943
-1.0,-0.8077399084966035
-1.0,-0.8442167787376816
-1.0,-0.8497732110800631
1.0,-0.849791376857187
1.0,-0.7164258655771644
1.0,-0.764535704934102
-1.0,-0.8601744814373857
1.0,-0.7319953928636647
-1.0,-0.8546780246719259
1.0,-0.8485535799258398
1.0,-0.7854244291693444
-1.0,-0.7922114047034337
-1.0,-0.8921357150314462
1.0,-0.7351619048969118
-1.0,-0.8609179415860411
1.0,-0.8525730180394006
1.0,-0.8272409402515881
1.0,-0.7529935752303569
-1.0,-0.8609179415860411
-1.0,-0.8641421972005906
-1.0,-0.8769742555833961
1.0,-0.7767675726292617
-1.0,-0.8791496031341521
1.0,-0.7539728912716777
1.0,-0.8318223822605773
1.0,-0.818729534277453
1.0,-0.8306339988935632
-1.0,-0.8448612463629559
1.0,-0.8537475807241454
1.0,-0.8431368060022562
-1.0,-0.8215332721632861
-1.0,-0.8761376326206789
1.0,-0.8129418502102093
-1.0,-0.8470097357507036
1.0,-0.6765632538956423
-1.0,-0.768775043651452
-1.0,-0.855354659221614
-1.0,-0.8554434064360228
1.0,-0.838664812204063
-1.0,-0.8491815679821964
1.0,-0.6354010132561987
-1.0,-0.8326921977615471
1.0,-0.8496277509721128
-1.0,-0.8597760696513709
-1.0,-0.8501642946079405
-1.0,-0.8442280945684901
-1.0,-0.8183460049865726
-1.0,-0.7943794172560662
1.0,-0.8399935426044091
1.0,-0.8417664864798591
1.0,-0.8171662363820078
1.0,-0.7851303651664474
1.0,-0.8414491698278626
1.0,-0.8263005773919145
1.0,-0.7220587617743561
1.0,-0.7819817699852198
-1.0,-0.7763685456869881
1.0,-0.7298156229732695
-1.0,-0.8102009495933706
1.0,-0.8176084590621184
-1.0,-0.8103707440803234
-1.0,-0.8099863386669812
1.0,-0.7527028641812157
-1.0,-0.8355327494514194
1.0,-0.7851303651664474
1.0,-0.8350220182962633
-1.0,-0.8496277509721128
-1.0,-0.829432211208814
1.0,-0.8247566063687255
-1.0,-0.8604505190066916
1.0,-0.8562402207689703
-1.0,-0.8332688946751975
1.0,-0.8030875149569359
1.0,-0.8052857281755675
-1.0,-0.8470097357507036
-1.0,-0.818499696586527
1.0,-0.7852595652472742
-1.0,-0.8265776233843083
1.0,-0.82099752914693
-1.0,-0.8391460650076846
-1.0,-0.8448275665767198
-1.0,-0.8344264935722485
1.0,-0.8470097357507036
1.0,-0.8482461835488795
-1.0,-0.8113949987138627
1.0,-0.788247150188143
-1.0,-0.8335766947697517
-1.0,-0.8363510526775553
1.0,-0.8183460049865726
1.0,-0.8461634088740767
-1.0,-0.8595271209949343
1.0,-0.8083416883820935
-1.0,-0.8342588072620694
1.0,-0.7851013204459284
-1.0,-0.7787039747988957
1.0,-0.836946205036271
1.0,-0.8532237933071654
1.0,-0.802641046237047
1.0,-0.8191933240042986
-1.0,-0.794427047753292
1.0,-0.8475127705233133
1.0,-0.8355327494514194
1.0,-0.8466786774030165
-1.0,-0.7763685456869881
-1.0,-0.803151107255833
1.0,-0.7970062224038328
-1.0,-0.8540752429518738
1.0,-0.8574890153886363
-1.0,-0.8183460049865726
-1.0,-0.8568854608420889
-1.0,-0.7911975163199656
1.0,-0.8609179415860411
-1.0,-0.7638953360534041
-1.0,-0.837310358760389
1.0,-0.8458018767773583
1.0,-0.831284800591161
1.0,-0.7321713720830245
1.0,-0.8444562760403616
1.0,-0.7625391752728035
-1.0,-0.7763685456869881
1.0,-0.7987559882244113
1.0,-0.7763685456869881
-1.0,-0.7850914731747863
1.0,-0.8346770688372388
1.0,-0.8875753360848387
-1.0,-0.8510797055089871
-1.0,-0.8355327494514194
1.0,-0.8191376911745958
-1.0,-0.788247150188143
1.0,-0.8418401091654756
-1.0,-0.8470097357507036
-1.0,-0.8366027245155638
-1.0,-0.821969435520169
-1.0,-0.8346271749163687
-1.0,-0.8197429727479169
1.0,-0.7774687064982861
1.0,-0.8253901874018562
1.0,-0.7787459907362457
1.0,-0.858876389044833
-1.0,-0.8241603622837231
-1.0,-0.8358287304881136
1.0,-0.8423547443629131
-1.0,-0.7830319888627131
1.0,-0.8480430941364696
1.0,-0.6609574042939763
-1.0,-0.8461634088740767
-1.0,-0.8052624109286237
-1.0,-0.7396267314393318
1.0,-0.8275382475509391
-1.0,-0.833101529839636
-1.0,-0.8636995827682546
-1.0,-0.746813885468824
1.0,-0.8470097357507036
-1.0,-0.7883100480412821
1.0,-0.8204697159892678
-1.0,-0.6855120112060069
1.0,-0.7821140472862141
1.0,-0.8102303729647939
-1.0,-0.8614590133565705
-1.0,-0.827710239652009
-1.0,-0.82999063321815
1.0,-0.8194570504210295
1.0,-0.8103914326569608
1.0,-0.8377374322236683
-1.0,-0.8621566411454135
-1.0,-0.8162100550021648
-1.0,-0.7674939151223235
1.0,-0.8113949987138627
1.0,-0.8276004233168042
-1.0,-0.810848400533388
1.0,-0.8526974827120207
-1.0,-0.8275382475509391
-1.0,-0.7795123439671023
-1.0,-0.8342551497972566
1.0,-0.8518690279308764
-1.0,-0.843475836011697
1.0,-0.8433723666986767
-1.0,-0.843475836011697
1.0,-0.8156944809019454
1.0,-0.8174547982843476
-1.0,-0.8311864643455268
-1.0,-0.8129418502102093
1.0,-0.8342551497972566
1.0,-0.8103214287380348
1.0,-0.7492314341926359
1.0,-0.8369066739576139
-1.0,-0.8461634088740767
1.0,-0.8766795359843238
1.0,-0.7954813061543602
1.0,-0.8275382475509391
-1.0,-0.8292608072283284
1.0,-0.7779983244576175
1.0,-0.8156944809019454
1.0,-0.8265776233843083
-1.0,-0.8618627648776347
1.0,-0.805285118168961
1.0,-0.7865277154409349
-1.0,-0.8266581188867548
-1.0,-0.7918151556956529
-1.0,-0.7851876780702116
-1.0,-0.8215332721632861
-1.0,-0.8271154064202751
-1.0,-0.8166413833656534
1.0,-0.8596645000110197
-1.0,-0.838188654527007
1.0,-0.8105832923437779
1.0,-0.8071665612045809
1.0,-0.7601966076825915
1.0,-0.8554673429286552
-1.0,-0.8453599102924494
1.0,-0.7950262537971267
-1.0,-0.8670829666524396
1.0,-0.8281141214289842
-1.0,-0.8077010072658602
1.0,-0.7819392012175499
-1.0,-0.8596474678389725
-1.0,-0.7535801689426875
-1.0,-0.797076017004539
1.0,-0.8342551497972566
-1.0,-0.8355327494514194
1.0,-0.8287087117940282
1.0,-0.7327371993680918
-1.0,-0.8323066042931283
-1.0,-0.8292608072283284
-1.0,-0.8207416985103115
1.0,-0.8373311501786119
-1.0,-0.7573609499041943
-1.0,-0.8325745392631978
-1.0,-0.8557652077535973
-1.0,-0.8164116828978152
1.0,-0.7969669045056347
-1.0,-0.8946969532158506
-1.0,-0.8419823867883072
-1.0,-0.7698520824482123
-1.0,-0.8220278768793575
-1.0,-0.8391667197329312
-1.0,-0.8721917487326512
1.0,-0.8453599102924494
1.0,-0.7884847129633539
-1.0,-0.7891792395255621
1.0,-0.7941585535158371
1.0,-0.7718328367555445
1.0,-0.8075466044837778
1.0,-0.8417664864798591
1.0,-0.8247566063687255
-1.0,-0.8683914443790689
1.0,-0.8408283109349981
-1.0,-0.8291492192612735
1.0,-0.7999910299403199
1.0,-0.7369496272142277
-1.0,-0.8118670679456469
-1.0,-0.8131617041642074
1.0,-0.8164116828978152
1.0,-0.8414491698278626
1.0,-0.8470097357507036
-1.0,-0.8460224247984636
-1.0,-0.7790632140129294
-1.0,-0.8068744804993894
-1.0,-0.8496277509721128
-1.0,-0.8074848854466333
-1.0,-0.8465481790039697
-1.0,-0.8202577275233099
1.0,-0.8391460650076846
-1.0,-0.8362237801570207
-1.0,-0.8346271749163687
-1.0,-0.8289521015522721
-1.0,-0.8215332721632861
-1.0,-0.8534094618245099
-1.0,-0.8476137208990592
1.0,-0.8540752429518738
-1.0,-0.8297874651978123
-1.0,-0.8496277509721128
-1.0,-0.8059506475692038
-1.0,-0.7826887986915192
1.0,-0.8600663176861867
1.0,-0.8369066739576139
1.0,-0.7702001959141914
1.0,-0.8470097357507036
1.0,-0.7941160469983757
-1.0,-0.7941178068163175
1.0,-0.8281492232008256
1.0,-0.8131617041642074
-1.0,-0.8609179415860411
-1.0,-0.8262276428664512
1.0,-0.7699624872826523
1.0,-0.7933356491511052
-1.0,-0.8271842495469897
-1.0,-0.8258230929220906
1.0,-0.708495359163064
-1.0,-0.7885373604335985
1.0,-0.8470097357507036
-1.0,-0.8224337714130786
1.0,-0.8258230929220906
1.0,-0.8051121526321469
-1.0,-0.8596474678389725
-1.0,-0.8575649001347538
-1.0,-0.8154476545838263
1.0,-0.7969401946980506
-1.0,-0.8695085648886309
1.0,-0.8489080436704013
-1.0,-0.8444073800160841
1.0,-0.8443869079520336
-1.0,-0.7913769123336235
-1.0,-0.8236999086985332
1.0,-0.7969669045056347
1.0,-0.8710487522047958
1.0,-0.7466642037062139
-1.0,-0.853245054934081
-1.0,-0.8431368060022562
1.0,-0.831284800591161
-1.0,-0.8279040515871574
1.0,-0.8019643746553005
-1.0,-0.8358831710218495
1.0,-0.8266441485616483
-1.0,-0.8497732110800631
1.0,-0.8447980538436832
1.0,-0.830986831940141
1.0,-0.853245054934081
1.0,-0.8458018767773583
-1.0,-0.8024289687881268
1.0,-0.7997218358802641
1.0,-0.7758842916205706
1.0,-0.8028946453324273
1.0,-0.8496277509721128
1.0,-0.8311864643455268
-1.0,-0.7366584692812894
1.0,-0.8482461835488795
-1.0,-0.8528158187682979
-1.0,-0.8282939360033517
1.0,-0.7826774326516008
1.0,-0.8358831710218495
-1.0,-0.8587758295125503
-1.0,-0.7945988998292576
-1.0,-0.7931154380535744
-1.0,-0.765959376596076
-1.0,-0.791159596628096
-1.0,-0.8511877449869594
-1.0,-0.8077842488961235
-1.0,-0.8496277509721128
-1.0,-0.8814017254121107
1.0,-0.7192502696235015
-1.0,-0.7903265646390928
-1.0,-0.8517057350314072
1.0,-0.773540904554072
-1.0,-0.8151536998595803
-1.0,-0.6070931848828741
1.0,-0.8411049204943597
1.0,-0.782538810373137
-1.0,-0.8336675744703221
-1.0,-0.7819817699852198
-1.0,-0.8127010135435515
1.0,-0.7180930368061444
1.0,-0.7861445663912925
1.0,-0.8526928648370548
-1.0,-0.8443869079520336
1.0,-0.8554673429286552
-1.0,-0.7774687064982861
1.0,-0.8548685939164619
-1.0,-0.8292608072283284
-1.0,-0.8010933395197685
-1.0,-0.8355327494514194
1.0,-0.8497732110800631
-1.0,-0.8355327494514194
1.0,-0.8730378141886939
-1.0,-0.7969669045056347
1.0,-0.7590313866185714
1.0,-0.8405721542799512
-1.0,-0.7744063776864738
-1.0,-0.8422097222025985
1.0,-0.8399935426044091
1.0,-0.8470097357507036
-1.0,-0.8050882029624631
-1.0,-0.8185280718522477
1.0,-0.8313307925144644
1.0,-0.8346271749163687
-1.0,-0.7941178068163175
1.0,-0.8413462834857741
1.0,-0.764535704934102
1.0,-0.8390154068936865
-1.0,-0.863926650552087
-1.0,-0.7928982997838605
1.0,-0.8168926516375284
-1.0,-0.8301109437874317
1.0,-0.8458836742330734
-1.0,-0.8604768858322868
-1.0,-0.7690093517706819
-1.0,-0.8489080436704013
1.0,-0.7787039747988957
-1.0,-0.831284800591161
-1.0,-0.8437571010081942
1.0,-0.7601966076825915
-1.0,-0.8473655902043057
-1.0,-0.8621761581761537
1.0,-0.8554673429286552
1.0,-0.7858136299691965
1.0,-0.8579361790843945
1.0,-0.8522481724442873
-1.0,-0.8713490959814767
-1.0,-0.8394059415292132
1.0,-0.8260439575710818
-1.0,-0.8081943822752556
-1.0,-0.8247669945805491
-1.0,-0.7438282336165509
-1.0,-0.8042916748895991
-1.0,-0.8458018767773583
-1.0,-0.8443869079520336
1.0,-0.7853576072811561
1.0,-0.8750145011037445
-1.0,-0.8185280718522477
-1.0,-0.7942908084006977
1.0,-0.756068998774925
-1.0,-0.8127524067705414
-1.0,-0.8302115667816059
-1.0,-0.8473286369052735
-1.0,-0.8194570504210295
-1.0,-0.8377374322236683
1.0,-0.7487943149694107
1.0,-0.8138713064849716
-1.0,-0.8281141214289842
1.0,-0.8000342271927606
-1.0,-0.7970626011000863
1.0,-0.7255426602828264
1.0,-0.7821140472862141
1.0,-0.8535523532404571
-1.0,-0.7911956668374895
1.0,-0.7042983733066384
1.0,-0.7376624621534904
-1.0,-0.8572606240684338
1.0,-0.8241198689773885
1.0,-0.7998397427736066
1.0,-0.7999910299403199
-1.0,-0.8287087117940282
-1.0,-0.8106780959279374
-1.0,-0.8213153126754913
-1.0,-0.8105832923437779
-1.0,-0.8185280718522477
1.0,-0.8279040515871574
1.0,-0.8501777159649662
1.0,-0.8116197610438003
-1.0,-0.7915753943975626
-1.0,-0.8316036257126294
-1.0,-0.8028946453324273
-1.0,-0.8050805857179556
1.0,-0.8166413833656534
-1.0,-0.8002982430502427
1.0,-0.8437732377465834
-1.0,-0.8921451169333947
1.0,-0.8298373591186825
1.0,-0.6414379381469164
1.0,-0.8476137208990592
-1.0,-0.8634219153339973
1.0,-0.8701390571906068
-1.0,-0.7999910299403199
1.0,-0.8489080436704013
-1.0,-0.838664812204063
-1.0,-0.8143005872558312
1.0,-0.7576730794174558
-1.0,-0.843936146391115
1.0,-0.8355114986539196
1.0,-0.7858136299691965
1.0,-0.8193219132454868
1.0,-0.8154476545838263
1.0,-0.8465260092964558
-1.0,-0.8384992629995867
1.0,-0.8426767264484293
1.0,-0.7858136299691965
-1.0,-0.8325745392631978
-1.0,-0.8077352331424303
1.0,-0.8286574877482622
-1.0,-0.8562402207689703
1.0,-0.7552925775951795
1.0,-0.7997457849441065
1.0,-0.8399935426044091
-1.0,-0.8422097222025985
1.0,-0.7718328367555445
-1.0,-0.8377374322236683
-1.0,-0.8443869079520336
1.0,-0.80273814224951
1.0,-0.8414464533862765
-1.0,-0.8431682602299384
-1.0,-0.8063653942037607
1.0,-0.8473655902043057
1.0,-0.8355327494514194
-1.0,-0.8506934654562843
-1.0,-0.8642018235099184
1.0,-0.7655868721806495
1.0,-0.8546792813385464
1.0,-0.8427182025053203
-1.0,-0.8547188555076763
1.0,-0.8181826931545584
-1.0,-0.850429387878705
-1.0,-0.833101529839636
-1.0,-0.8443869079520336
-1.0,-0.842545541403833
1.0,-0.8286720355159974
-1.0,-0.7911975163199656
-1.0,-0.8369066739576139
1.0,-0.8409368828718717
-1.0,-0.833101529839636
1.0,-0.8124325453572787
1.0,-0.7787459907362457
-1.0,-0.8513227678856592
1.0,-0.759498027283804
-1.0,-0.8306339988935632
-1.0,-0.8203295318515548
1.0,-0.8443869079520336
-1.0,-0.8470097357507036
-1.0,-0.8358831710218495
-1.0,-0.7969669045056347
1.0,-0.8411049204943597
1.0,-0.8307197185668033
-1.0,-0.8397347256238402
-1.0,-0.8279040515871574
-1.0,-0.8358831710218495
-1.0,-0.8358831710218495
1.0,-0.7675475788158646
1.0,-0.8327128939112027
1.0,-0.8518690279308764
1.0,-0.8413830666948202
1.0,-0.8567453301698835
-1.0,-0.8413830666948202
-1.0,-0.7684788127051612
-1.0,-0.8368448991830564
-1.0,-0.7744063776864738
-1.0,-0.8458836742330734
1.0,-0.8355327494514194
1.0,-0.81404233052714
-1.0,-0.8349923719751878
1.0,-0.7977101390540815
-1.0,-0.8525730180394006
1.0,-0.8265776233843083
-1.0,-0.8191933240042986
1.0,-0.8039432622894057
1.0,-0.8103214287380348
1.0,-0.7631437095407001
-1.0,-0.8358287304881136
-1.0,-0.8177049309821612
-1.0,-0.8303198887331527
1.0,-0.8177049309821612
-1.0,-0.8448275665767198
-1.0,-0.8238944395402881
-1.0,-0.797076017004539
-1.0,-0.7989429763401568
-1.0,-0.5642095502049844
1.0,-0.8355327494514194
1.0,-0.8028550320107939
1.0,-0.8158448880082275
-1.0,-0.855354659221614
-1.0,-0.8783555048641398
-1.0,-0.8377155482461266
1.0,-0.8241603622837231
-1.0,-0.8397347256238402
1.0,-0.8082041317787342
-1.0,-0.8662586926316574
1.0,-0.8089088577574253
1.0,-0.8296163290749763
-1.0,-0.8054913673474354
-1.0,-0.8691065952229912
1.0,-0.8299439694166824
-1.0,-0.8525730180394006
-1.0,-0.8013602342600743
-1.0,-0.8304508430278879
1.0,-0.8263005773919145
-1.0,-0.8444073800160841
-1.0,-0.8001956409235229
-1.0,-0.7554654259016738
1.0,-0.850429387878705
1.0,-0.8033318186270016
1.0,-0.8444562760403616
1.0,-0.8258230929220906
1.0,-0.7913769123336235
-1.0,-0.8690529298633862
-1.0,-0.8480430941364696
1.0,-0.7635605006629487
-1.0,-0.7738819538330542
-1.0,-0.8633361378786292
1.0,-0.8510965046592679
1.0,-0.8452003656582799
1.0,-0.813298706346913
1.0,-0.8579361790843945
-1.0,-0.8470097357507036
-1.0,-0.8518690279308764
1.0,-0.7124617027711226
1.0,-0.7432403593825929
1.0,-0.8103108424917884
-1.0,-0.8609179415860411
-1.0,-0.7800377117972259
1.0,-0.8476137208990592
-1.0,-0.8503238003925272
1.0,-0.8830903353251693
-1.0,-0.8366027245155638
1.0,-0.8363510526775553
1.0,-0.7369373794478142
-1.0,-0.8990235871728529
1.0,-0.8304508430278879
-1.0,-0.772811948704028
-1.0,-0.8509437510533331
-1.0,-0.8000869094231583
-1.0,-0.8176265220733868
1.0,-0.718906621057523
-1.0,-0.8358831710218495
-1.0,-0.8342588072620694
-1.0,-0.8431368060022562
1.0,-0.7388586584517991
-1.0,-0.8409484019624855
-1.0,-0.7821823455342776
1.0,-0.7969401946980506
-1.0,-0.8475127705233133
-1.0,-0.8560926456685302
-1.0,-0.813098196834573
1.0,-0.818499696586527
-1.0,-0.785972315595925
-1.0,-0.7497446539929941
1.0,-0.8349362776457632
1.0,-0.7858136299691965
-1.0,-0.7758842916205706
1.0,-0.8074848854466333
-1.0,-0.830986831940141
1.0,-0.8460680734368573
-1.0,-0.7492314341926359
1.0,-0.8449153591364692
-1.0,-0.8077352331424303
1.0,-0.7903751925785301
1.0,-0.8142806175858003
1.0,-0.8346271749163687
1.0,-0.7953216676904966
-1.0,-0.8525730180394006
-1.0,-0.8447980538436832
1.0,-0.8037626222560674
1.0,-0.8402511871303184
-1.0,-0.8435082376996714
-1.0,-0.763036591168917
-1.0,-0.8600663176861867
-1.0,-0.8660573924962297
1.0,-0.6941230977122161
1.0,-0.7487274581696088
1.0,-0.8324634554319567
1.0,-0.788845618847207
-1.0,-0.8245668477400451
1.0,-0.7911687265829652
1.0,-0.805285118168961
-1.0,-0.8705911228252391
-1.0,-0.8339052220633356
1.0,-0.831284800591161
1.0,-0.8391460650076846
1.0,-0.8349362776457632
-1.0,-0.842545541403833
-1.0,-0.8722235023974683
-1.0,-0.8732115442974135
-1.0,-0.7619193323760448
1.0,-0.8258071061294594
-1.0,-0.8040144204877477
-1.0,-0.813298706346913
-1.0,-0.8191933240042986
1.0,-0.794318349195556
1.0,-0.7828533788526019
-1.0,-0.8596474678389725
-1.0,-0.8355114986539196
1.0,-0.8427182025053203
-1.0,-0.8793459381717349
-1.0,-0.859198430957192
1.0,-0.8369066739576139
1.0,-0.8453599102924494
-1.0,-0.8443869079520336
-1.0,-0.8118670679456469
-1.0,-0.8788160173674103
1.0,-0.831284800591161
1.0,-0.7882258344898783
-1.0,-0.7787459907362457
-1.0,-0.8355327494514194
1.0,-0.8355327494514194
1.0,-0.7126023396238567
-1.0,-0.8286643791189865
-1.0,-0.6699527202923177
1.0,-0.7942170007062495
1.0,-0.7734103354987666
-1.0,-0.8572606240684338
1.0,-0.8166413833656534
-1.0,-0.8422097222025985
-1.0,-0.8409368828718717
-1.0,-0.8470097357507036
1.0,-0.8339945781483982
-1.0,-0.8442598792069512
1.0,-0.8614590133565705
-1.0,-0.802617237198309
-1.0,-0.8222727174764054
1.0,-0.7729139465039048
1.0,-0.8450886307746742
1.0,-0.7368849965030911
-1.0,-0.8402511871303184
-1.0,-0.8466514697452237
1.0,-0.7955602398732877
-1.0,-0.7699624872826523
1.0,-0.838664812204063
1.0,-0.8197726768511203
1.0,-0.8118670679456469
-1.0,-0.8208031146267328
-1.0,-0.8203844901525369
-1.0,-0.7881734202685905
-1.0,-0.8477779229393491
-1.0,-0.7820289774536556
-1.0,-0.8292608072283284
-1.0,-0.8166229833550803
1.0,-0.8525730180394006
1.0,-1.0
1.0,-0.7998397427736066
1.0,-0.8316036257126294
-1.0,-0.855354659221614
-1.0,-0.7885373604335985
-1.0,-0.7852431762516529
1.0,-0.8470097357507036
1.0,-0.8560926456685302
-1.0,-0.8227075853170851
1.0,-0.8052099141614388
1.0,-0.7484561891025987
-1.0,-0.8050805857179556
1.0,-0.8307197185668033
-1.0,-0.803151107255833
1.0,-0.5604192019468139
-1.0,-0.7851013204459284
1.0,-0.8252089124466819
1.0,-0.8335766947697517
-1.0,-0.8431368060022562
-1.0,-0.802460164245781
1.0,-0.8103707440803234
-1.0,-0.829971698022389
-1.0,-0.7717549381167286
-1.0,-0.8443869079520336
1.0,-0.8517057350314072
-1.0,-0.8024983401328524
-1.0,-0.7579972182985215
1.0,-0.8355327494514194
-1.0,-0.7415254585255803
1.0,-0.81778348832209
-1.0,-0.8470073294242081
-1.0,-0.8470097357507036
-1.0,-0.8614590133565705
1.0,-0.7657742635596078
-1.0,-0.8587758295125503
1.0,-0.8071665612045809
1.0,-0.8607703911736398
-1.0,-0.8258071061294594
1.0,-0.7883100480412821
1.0,-0.8485535799258398
-1.0,-0.7812246671202202
-1.0,-0.8641421972005906
1.0,-0.8443869079520336
-1.0,-0.8250449887905368
1.0,-0.7557594081917056
-1.0,-0.8525218301169308
1.0,-0.8181826931545584
1.0,-0.8156944809019454
1.0,-0.8470097357507036
-1.0,-0.8391460650076846
-1.0,-0.7864091315955062
1.0,-0.8485990882362084
1.0,-0.8447980538436832
1.0,-0.7078369429472452
-1.0,-0.8102080553562369
1.0,-0.8051524643375079
1.0,-0.8486279091740433
1.0,-0.8035353779451836
1.0,-0.8145413374386226
-1.0,-0.8301109437874317
-1.0,-0.8024368602516189
1.0,-0.8316036257126294
-1.0,-0.8456328098302527
1.0,-0.8609179415860411
-1.0,-0.8272409402515881
1.0,-0.8150979747147872
1.0,-0.8573710601037083
-1.0,-0.833101529839636
-1.0,-0.8080667593511746
1.0,-0.7914058576204153
1.0,-0.8296163290749763
1.0,-0.79716003244579
-1.0,-0.7856690459079778
1.0,-0.7695321822610971
-1.0,-0.8461634088740767
1.0,-0.7615774947458803
1.0,-0.7729139465039048
-1.0,-0.8225721665010001
1.0,-0.8725321757367376
1.0,-0.8455030134499821
-1.0,-0.8127010135435515
-1.0,-0.8713490959814767
1.0,-0.7901903323294053
1.0,-0.8503238003925272
-1.0,-0.8488354523541174
1.0,-0.8275382475509391
1.0,-0.822593293782575
-1.0,-0.8380418264290703
-1.0,-0.8255456295806705
1.0,-0.7615774947458803
-1.0,-0.8443869079520336
-1.0,-0.8391460650076846
1.0,-0.8652847775911023
-1.0,-0.8470097357507036
-1.0,-0.8470097357507036
1.0,-0.8380069281442248
-1.0,-0.8631017789444481
-1.0,-0.8629227097822505
1.0,-0.8333828137686784
1.0,-0.80273814224951
1.0,-0.7479113842885361
1.0,-0.805776608329886
-1.0,-0.8342588072620694
-1.0,-0.8496277509721128
1.0,-0.7441033292538677
1.0,-0.8299439694166824
1.0,-0.7774687064982861
1.0,-0.805285118168961
1.0,-0.8405721542799512
-1.0,-0.8443869079520336
-1.0,-0.8652847775911023
1.0,-0.8126807197483467
-1.0,-0.6730603734658893
-1.0,-0.7675475788158646
-1.0,-0.8473286369052735
1.0,-0.8099863386669812
-1.0,-0.8642018235099184
-1.0,-0.8296015045134302
-1.0,-0.8245668477400451
1.0,-0.855354659221614
1.0,-0.8326921977615471
-1.0,-0.8547188555076763
-1.0,-0.8420930933317876
-1.0,-0.8595918227409806
